,Metabolite,p_value,Ex,adj_p,reject
347,methylphosphate,0.1936155694822703,R,0.8980457111593855,False
348,dimethylarginineADMASDMA,0.7268571034060325,R,0.9436110753288075,False
349,Nacetylserine,0.6574096373087368,R,0.9054675861658826,False
350,stearoyloleoylGPE,0.7949390916443544,R,0.9502720175978489,False
351,stearoylarachidonoylGPC,0.5839059972815214,R,0.8980457111593855,False
352,palmitoyllinoleoylGPE,0.3031947347437439,R,0.8980457111593855,False
353,stearoylarachidonoylGPS,0.3716493313274968,R,0.8980457111593855,False
354,glycosylNnervonoylsphingosined,0.987294071226264,R,0.9956546244134316,False
355,glycosylNstearoylsphingosined,0.8030760645874158,R,0.9534236383229594,False
356,succinylcarnitineCDC,0.7404608518703623,R,0.9437246151288929,False
357,Nmethylproline,0.6336258854409125,R,0.9021406358308393,False
358,docosahexaenoylGPE,0.39167934125671156,R,0.8980457111593855,False
359,hydroxyglutarate,0.24790590538198687,R,0.8980457111593855,False
360,methylthioribose,0.8449857290691882,R,0.9614497559574943,False
361,palmitoylsphingomyelind,0.268406486044811,R,0.8980457111593855,False
362,ergothioneine,0.5809902547360032,R,0.8980457111593855,False
363,HETE,0.5618766918097057,R,0.8980457111593855,False
364,pentadecanoylGPC,0.7828264499907034,R,0.9479738010671613,False
365,Smethylmethionine,0.468593394594626,R,0.8980457111593855,False
366,HODEHODE,0.14250697366517945,R,0.886600463868835,False
367,cholestenone,0.4221727420930471,R,0.8980457111593855,False
368,cinnamoylglycine,0.7385571301131244,R,0.9436110753288075,False
369,stearoylethanolamide,0.31553463786363,R,0.8980457111593855,False
370,ormethylstearateaori,0.12458853226537464,R,0.8754869834864163,False
371,RRdihydroxybutyrate,0.3887526079199818,R,0.8980457111593855,False
372,dihydroxyisovalerate,0.1478300980663507,R,0.886600463868835,False
373,methylglutaconate,0.025346811825648963,R,0.7354978547444136,False
374,galactosylhydroxylysine,0.038099606573240685,R,0.7826693538188969,False
375,sulfate,0.833148170453084,R,0.9614497559574943,False
376,hydroxyglutamate,0.6566954435999228,R,0.9054675861658826,False
377,Smethylcysteine,0.27826855366714914,R,0.8980457111593855,False
378,nicotinamideNoxide,0.27276596770068867,R,0.8980457111593855,False
379,argininate,0.32502577812221717,R,0.8980457111593855,False
380,oxoarginine,0.007196320744010444,R,0.4630902750293174,False
381,behenoylGPC,0.8409517634006632,R,0.9614497559574943,False
382,lignoceroylGPC,0.8817810421307787,R,0.9728837308059735,False
383,enylpalmitoylGPCP,0.5195306613797698,R,0.8980457111593855,False
384,ormethylpalmitateaori,0.06327949303977613,R,0.7826693538188969,False
385,enylstearoylGPEP,0.4839125082923106,R,0.8980457111593855,False
386,linoleoylcarnitineC,0.5282049017718347,R,0.8980457111593855,False
387,NmethylGABA,0.3668852222134622,R,0.8980457111593855,False
388,valylleucine,0.06732200637826452,R,0.7826693538188969,False
389,Nmethyllysine,0.7711433775866792,R,0.9479738010671613,False
390,equolsulfate,0.7314790665447034,R,0.9436110753288075,False
391,prolylglycine,0.6060968455511294,R,0.9021406358308393,False
392,Rhydroxybutyrylcarnitine,0.512416940306003,R,0.8980457111593855,False
393,margaroylcarnitineC,0.6419077601104048,R,0.9021406358308393,False
394,aminooctanoate,0.0006799988017161477,R,0.11786645896413227,False
395,aminophenolsulfate,0.5800183554650142,R,0.8980457111593855,False
396,Nmonomethylarginine,0.08627272082832443,R,0.8018924043168318,False
397,Ndeltaacetylornithine,0.5791759636228639,R,0.8980457111593855,False
398,methioninesulfone,0.3651915081910745,R,0.8980457111593855,False
399,linolenoylGPC,0.8775271871633001,R,0.9728837308059735,False
400,eicosenoylGPC,0.1633951688169353,R,0.886600463868835,False
401,fructosyllysine,0.30706377267229124,R,0.8980457111593855,False
402,hydroxyphenylpropionatesulfate,0.20707768878719301,R,0.8980457111593855,False
403,Nacetylmethioninesulfoxide,0.6783359685080879,R,0.9176497601274315,False
404,palmitoylGPG,0.5507386442519284,R,0.8980457111593855,False
405,methylglucopyranosidealphabeta,0.18249091787571003,R,0.8980457111593855,False
406,myristoleoylcarnitineC,0.13211015418781466,R,0.8853484135718941,False
407,Nformylphenylalanine,0.9127639903583644,R,0.9776615114539894,False
408,arabonatexylonate,0.3550689358608211,R,0.8980457111593855,False
409,behenoylsphingomyelind,0.10551105273744084,R,0.8188917525890931,False
410,lignoceroylsphingomyelind,0.3629297292624202,R,0.8980457111593855,False
411,daidzeinsulfate,0.4205509491033512,R,0.8980457111593855,False
412,benzenetriolsulfate,0.07193344434854226,R,0.7826693538188969,False
413,Cglycosyltryptophan,0.49092929342302427,R,0.8980457111593855,False
414,citraconateglutaconate,0.3297216346705266,R,0.8980457111593855,False
415,nonanoylcarnitineC,0.094822251903264,R,0.8087588070199611,False
416,linoleoylethanolamide,0.3774134143098069,R,0.8980457111593855,False
417,dilinoleoylGPC,0.7518292965456125,R,0.9460638712129757,False
418,stearoyloleoylGPC,0.26116296992824445,R,0.8980457111593855,False
